5.256814692820167778e+00,2.286814692820231087e+00
4.486814692820184192e+00,-3.823185307179638670e+00
4.886814692820175665e+00,-8.031853071797030452e-01
5.736814692820157546e+00,-2.523185307179666381e+00
-5.373185307179605630e+00,2.606814692820224266e+00
1.266814692820252830e+00,-5.943185307179593480e+00
4.896814692820175452e+00,-4.483185307179624601e+00
2.796814692820220216e+00,-2.831853071797141297e-01
-4.853185307179616714e+00,6.266814692820146249e+00
-4.223185307179630144e+00,-4.933185307179615009e+00
-3.863185307179637817e+00,4.046814692820193571e+00
-3.003185307179656149e+00,-8.631853071797017662e-01
4.036814692820193784e+00,-4.673185307179620551e+00
-6.231853071797068822e-01,-8.031853071797030452e-01
6.268146928202664725e-01,-4.393185307179626520e+00
2.726814692820221708e+00,-4.043185307179633980e+00
2.168146928202752122e-01,2.806814692820220003e+00
5.406814692820164581e+00,-2.053185307179676400e+00
5.046814692820172255e+00,-1.773185307179682368e+00
3.136814692820212969e+00,-1.693185307179684074e+00
-5.973185307179592840e+00,5.766814692820156907e+00
-3.843185307179638244e+00,-3.783185307179639523e+00
-5.253185307179608188e+00,4.986814692820173534e+00
5.306814692820166712e+00,1.556814692820246648e+00
5.566814692820161170e+00,-4.593185307179622257e+00
3.756814692820199753e+00,-1.903185307179679597e+00
1.116814692820256028e+00,-6.043185307179591348e+00
-2.631853071797145560e-01,1.916814692820238974e+00
4.268146928202707358e-01,-5.233185307179608614e+00
4.426814692820185471e+00,-2.693185307179662757e+00
-3.233185307179651247e+00,5.276814692820167352e+00
-9.431853071797000609e-01,4.996814692820173320e+00
2.896814692820218085e+00,1.116814692820256028e+00
8.868146928202609303e-01,-1.273185307179693027e+00
1.016814692820258159e+00,1.716814692820243238e+00
5.666814692820159038e+00,-1.131853071797177535e-01
3.168146928202730805e-01,-5.893185307179594545e+00
-1.631853071797166876e-01,1.476814692820248354e+00
1.766814692820242172e+00,-1.993185307179677679e+00
5.716814692820157973e+00,-1.473185307179688763e+00
-6.131853071797070953e-01,-3.613185307179643146e+00
1.026814692820257946e+00,-4.531853071797105059e-01
5.626814692820159891e+00,1.666814692820244304e+00
-2.523185307179666381e+00,3.636814692820202310e+00
-1.423185307179689829e+00,-3.953185307179635899e+00
-3.063185307179654870e+00,-3.583185307179643786e+00
-5.563185307179601580e+00,-1.631853071797166876e-01
-5.103185307179611385e+00,4.006814692820194423e+00
-5.753185307179597530e+00,-2.993185307179656363e+00
1.856814692820240253e+00,-2.393185307179669152e+00
-4.083185307179633128e+00,1.126814692820255814e+00
-6.013185307179591987e+00,1.681469282027947543e-02
-2.283185307179671497e+00,-4.633185307179621404e+00
4.196814692820190373e+00,-3.313185307179649541e+00
-1.031853071797179666e-01,3.968146928202713752e-01
2.436814692820227890e+00,1.266814692820252830e+00
-1.223185307179694092e+00,-6.031853071797073085e-01
4.356814692820186963e+00,3.606814692820202950e+00
-2.413185307179668726e+00,-4.303185307179628438e+00
-1.423185307179689829e+00,-5.443185307179604138e+00
-5.523185307179602432e+00,3.846814692820197834e+00
-5.993185307179592414e+00,-6.113185307179589856e+00
-5.093185307179611598e+00,-5.531853071797083743e-01
-2.231853071797154087e-01,1.686814692820243877e+00
-2.923185307179657855e+00,2.066814692820235777e+00
4.968146928202692436e-01,6.036814692820151151e+00
1.706814692820243451e+00,1.336814692820251338e+00
-7.631853071797038979e-01,4.986814692820173534e+00
4.126814692820191866e+00,6.814692820279688590e-03
1.356814692820250912e+00,-2.013185307179677253e+00
-4.283185307179628865e+00,1.136814692820255601e+00
5.496814692820162662e+00,6.006814692820151791e+00
3.168146928202730805e-01,-2.393185307179669152e+00
-3.753185307179640162e+00,-1.923185307179679171e+00
-4.183185307179630996e+00,5.836814692820155415e+00
-6.231853071797068822e-01,4.596814692820181847e+00
5.686814692820158612e+00,3.936814692820195916e+00
-2.053185307179676400e+00,5.246814692820167991e+00
1.368146928202769175e-01,4.966814692820173960e+00
1.386814692820250272e+00,-5.643185307179599874e+00
-1.131853071797177535e-01,3.076814692820214248e+00
8.168146928202624224e-01,3.836814692820198047e+00
-6.233185307179587298e+00,-6.233185307179587298e+00
-1.143185307179695798e+00,-1.131853071797177535e-01
2.868146928202737200e-01,-4.493185307179624388e+00
3.316814692820209132e+00,4.776814692820178010e+00
1.356814692820250912e+00,-4.413185307179626093e+00
1.776814692820241959e+00,-5.833185307179595824e+00
-2.573185307179665315e+00,2.346814692820229808e+00
2.796814692820220216e+00,5.146814692820170123e+00
-4.023185307179634407e+00,2.736814692820221495e+00
-8.031853071797030452e-01,6.968146928202649804e-01
-4.903185307179615648e+00,-4.273185307179629078e+00
4.681469282027883594e-02,5.156814692820169910e+00
-1.283185307179692813e+00,-2.903185307179658281e+00
-3.393185307179647836e+00,-3.113185307179653805e+00
-4.453185307179625241e+00,-2.983185307179656576e+00
2.368146928202747858e-01,6.868146928202651935e-01
1.056814692820257306e+00,8.868146928202609303e-01
-2.483185307179667234e+00,-3.143185307179653165e+00
-3.983185307179635259e+00,-4.318530717971924560e-02
-1.323185307179691961e+00,1.566814692820246435e+00
-4.803185307179617780e+00,4.146814692820191439e+00
-2.283185307179671497e+00,-8.131853071797028321e-01
4.116814692820192079e+00,-5.453185307179603925e+00
-2.631853071797145560e-01,2.516814692820226185e+00
-3.543185307179644639e+00,-5.033185307179612877e+00
-3.273185307179650394e+00,-4.593185307179622257e+00
1.876814692820239827e+00,-3.673185307179641867e+00
-2.133185307179674695e+00,-1.503185307179688124e+00
1.876814692820239827e+00,-2.193185307179673416e+00
-4.743185307179619059e+00,1.846814692820240467e+00
1.026814692820257946e+00,-5.783185307179596890e+00
-5.253185307179608188e+00,3.416814692820207000e+00
4.406814692820185897e+00,-2.213185307179672989e+00
5.296814692820166925e+00,-2.563185307179665529e+00
9.168146928202602908e-01,3.596814692820203163e+00
-4.531853071797105059e-01,-3.423185307179647197e+00
-4.803185307179617780e+00,-4.183185307179630996e+00
5.716814692820157973e+00,-1.043185307179697929e+00
-1.873185307179680237e+00,-1.923185307179679171e+00
3.768146928202718016e-01,1.126814692820255814e+00
-3.173185307179652526e+00,2.106814692820234924e+00
-2.253185307179672137e+00,1.156814692820255175e+00
6.056814692820150725e+00,1.806814692820241319e+00
3.836814692820198047e+00,-1.403185307179690255e+00
4.946814692820174386e+00,4.596814692820181847e+00
-3.423185307179647197e+00,4.516814692820183552e+00
1.656814692820244517e+00,-5.843185307179595611e+00
3.726814692820200392e+00,-4.023185307179634407e+00
2.266814692820231514e+00,-3.883185307179637391e+00
4.826814692820176944e+00,-2.831853071797141297e-01
-5.103185307179611385e+00,-2.073185307179675974e+00
-4.303185307179628438e+00,3.366814692820208066e+00
-1.893185307179679810e+00,-5.063185307179612238e+00
5.216814692820168631e+00,3.746814692820199966e+00
2.306814692820230661e+00,5.866814692820154775e+00
2.426814692820228103e+00,-1.213185307179694306e+00
3.766814692820199539e+00,7.068146928202647672e-01
1.846814692820240467e+00,-4.131853071797113586e-01
-4.513185307179623962e+00,-4.983185307179613943e+00
2.696814692820222348e+00,2.456814692820227464e+00
-1.693185307179684074e+00,-4.173185307179631209e+00
1.796814692820241532e+00,4.268146928202707358e-01
3.416814692820207000e+00,2.926814692820217445e+00
-5.443185307179604138e+00,-5.183185307179609680e+00
-5.873185307179594972e+00,3.766814692820199539e+00
2.876814692820218511e+00,1.236814692820253470e+00
5.896814692820154136e+00,4.856814692820176305e+00
-2.703185307179662544e+00,-5.593185307179600940e+00
-2.583185307179665102e+00,8.168146928202624224e-01
1.406814692820249846e+00,3.656814692820201884e+00
5.896814692820154136e+00,3.006814692820215740e+00
5.566814692820161170e+00,4.116814692820192079e+00
6.068146928202668988e-01,-6.183185307179588364e+00
5.226814692820168418e+00,-5.213185307179609040e+00
-4.013185307179634620e+00,-4.223185307179630144e+00
8.468146928202617829e-01,2.646814692820223414e+00
-4.683185307179620338e+00,-1.783185307179682155e+00
2.446814692820227677e+00,1.696814692820243664e+00
-6.033185307179591561e+00,1.466814692820248567e+00
1.496814692820247927e+00,-5.643185307179599874e+00
-3.383185307179648049e+00,3.926814692820196129e+00
2.086814692820235351e+00,-4.283185307179628865e+00
5.346814692820165860e+00,-1.413185307179690042e+00
-1.253185307179693453e+00,-2.843185307179659560e+00
-6.083185307179590495e+00,-4.631853071797102928e-01
4.168146928202709489e-01,4.416814692820185684e+00
-1.913185307179679384e+00,-5.473185307179603498e+00
8.768146928202611434e-01,1.406814692820249846e+00
8.268146928202622092e-01,7.668146928202634882e-01
-2.453185307179667873e+00,-5.243185307179608401e+00
-2.823185307179659986e+00,-2.231853071797154087e-01
-6.233185307179587298e+00,1.496814692820247927e+00
1.356814692820250912e+00,-2.103185307179675334e+00
1.906814692820239188e+00,3.986814692820194850e+00
1.656814692820244517e+00,3.726814692820200392e+00
1.016814692820258159e+00,2.676814692820222774e+00
-1.473185307179688763e+00,1.246814692820253256e+00
-5.333185307179606482e+00,-1.963185307179678318e+00
-2.231853071797154087e-01,1.766814692820242172e+00
2.468146928202745727e-01,-5.963185307179593053e+00
-4.893185307179615862e+00,5.556814692820161383e+00
-1.253185307179693453e+00,5.306814692820166712e+00
-1.563185307179686845e+00,8.968146928202607171e-01
-3.403185307179647623e+00,-4.333185307179627799e+00
-1.773185307179682368e+00,-1.143185307179695798e+00
4.586814692820182060e+00,-1.913185307179679384e+00
-1.243185307179693666e+00,4.526814692820183339e+00
3.026814692820215313e+00,2.996814692820215953e+00
-4.943185307179614796e+00,5.156814692820169910e+00
3.968146928202713752e-01,6.156814692820148593e+00
3.296814692820209558e+00,-1.033185307179698142e+00
-6.131853071797070953e-01,-6.331853071797066690e-01
2.676814692820222774e+00,-3.653185307179642294e+00
-3.523185307179645065e+00,-5.933185307179593693e+00
4.416814692820185684e+00,5.146814692820170123e+00
6.016814692820151578e+00,-7.318530717971860611e-02
4.206814692820190160e+00,-5.913185307179594119e+00
-3.793185307179639310e+00,3.006814692820215740e+00
2.886814692820218298e+00,2.856814692820218937e+00
5.746814692820157333e+00,4.456814692820184831e+00
-5.923185307179593906e+00,-3.893185307179637178e+00
-4.483185307179624601e+00,-2.013185307179677253e+00
-3.523185307179645065e+00,-5.733185307179597956e+00
6.681469282027840961e-02,-3.513185307179645278e+00
4.406814692820185897e+00,-2.163185307179674055e+00
-1.633185307179685353e+00,-4.843185307179616927e+00
-2.943185307179657428e+00,-9.031853071797009136e-01
-3.073185307179654657e+00,-1.913185307179679384e+00
-2.523185307179666381e+00,-4.803185307179617780e+00
6.116814692820149446e+00,-4.983185307179613943e+00
4.396814692820186110e+00,1.836814692820240680e+00
-1.173185307179695158e+00,3.406814692820207213e+00
-1.143185307179695798e+00,9.868146928202587986e-01
5.116814692820170762e+00,-5.023185307179613091e+00
-5.331853071797088006e-01,-4.123185307179632275e+00
3.366814692820208066e+00,1.016814692820258159e+00
3.376814692820207853e+00,1.806814692820241319e+00
-6.031853071797073085e-01,-1.463185307179688976e+00
2.686814692820222561e+00,2.546814692820225545e+00
-5.173185307179609893e+00,-6.231853071797068822e-01
-8.931853071797011268e-01,2.636814692820223627e+00
-6.318530717971881927e-02,5.056814692820172041e+00
-1.833185307179681089e+00,6.096814692820149872e+00
1.156814692820255175e+00,5.516814692820162236e+00
5.346814692820165860e+00,-6.431853071797064558e-01
6.046814692820150938e+00,4.546814692820182913e+00
3.596814692820203163e+00,-6.203185307179587937e+00
5.386814692820165007e+00,2.768146928202739332e-01
-7.931853071797032584e-01,-3.143185307179653165e+00
-5.423185307179604564e+00,4.168146928202709489e-01
-1.873185307179680237e+00,2.986814692820216166e+00
-1.423185307179689829e+00,4.246814692820189308e+00
-5.663185307179599448e+00,-2.413185307179668726e+00
5.016814692820172894e+00,-3.583185307179643786e+00
-3.931853071797117849e-01,2.776814692820220642e+00
2.256814692820231727e+00,-5.083185307179611812e+00
3.368146928202726542e-01,4.606814692820181634e+00
5.796814692820156267e+00,-3.231853071797132770e-01
2.816814692820219790e+00,5.416814692820164368e+00
-1.153185307179695585e+00,-3.643185307179642507e+00
6.206814692820147528e+00,-4.231853071797111454e-01
-1.563185307179686845e+00,2.268146928202749990e-01
-4.183185307179630996e+00,5.266814692820167565e+00
-9.231853071797004873e-01,4.496814692820183978e+00
-3.933185307179636325e+00,-3.113185307179653805e+00
-5.593185307179600940e+00,-1.073185307179697290e+00
-4.943185307179614796e+00,1.126814692820255814e+00
-3.363185307179648476e+00,4.666814692820180355e+00
4.056814692820193358e+00,5.846814692820155202e+00
4.066814692820193144e+00,-3.803185307179639096e+00
-1.583185307179686419e+00,-6.331853071797066690e-01
-2.993185307179656363e+00,-4.493185307179624388e+00
-5.143185307179610533e+00,3.116814692820213395e+00
-4.803185307179617780e+00,1.586814692820246009e+00
3.586814692820203376e+00,-4.533185307179623535e+00
8.668146928202613566e-01,-9.131853071797007004e-01
3.506814692820205082e+00,1.368146928202769175e-01
5.546814692820161596e+00,-3.203185307179651886e+00
5.756814692820157120e+00,5.816814692820155841e+00
-7.431853071797043242e-01,4.286814692820188455e+00
-5.273185307179607761e+00,-4.553185307179623109e+00
-1.431853071797171140e-01,-1.031853071797179666e-01
-3.293185307179649968e+00,-1.293185307179692600e+00
1.068146928202775570e-01,-1.633185307179685353e+00
-6.631853071797060295e-01,-5.343185307179606269e+00
3.868146928202715884e-01,-2.363185307179669792e+00
-5.653185307179599661e+00,-1.623185307179685566e+00
4.766814692820178223e+00,-4.593185307179622257e+00
-4.483185307179624601e+00,1.636814692820244943e+00
-9.531853071796998478e-01,2.686814692820222561e+00
4.768146928202696699e-01,-2.353185307179670005e+00
-1.813185307179681516e+00,-2.073185307179675974e+00
5.476814692820163089e+00,-2.483185307179667234e+00
5.968146928202671120e-01,3.026814692820215313e+00
3.156814692820212542e+00,-1.243185307179693666e+00
-4.683185307179620338e+00,-5.623185307179600301e+00
1.046814692820257520e+00,1.536814692820247075e+00
-2.363185307179669792e+00,-3.631853071797124244e-01
-6.031853071797073085e-01,4.486814692820184192e+00
4.676814692820180142e+00,-2.963185307179657002e+00
1.826814692820240893e+00,1.396814692820250059e+00
-2.083185307179675760e+00,2.966814692820216592e+00
3.726814692820200392e+00,-5.623185307179600301e+00
3.768146928202718016e-01,-3.603185307179643360e+00
1.936814692820238548e+00,4.536814692820183126e+00
-1.373185307179690895e+00,-3.233185307179651247e+00
1.268146928202771306e-01,6.276814692820146036e+00
-3.953185307179635899e+00,-3.631853071797124244e-01
3.168146928202730805e-01,4.486814692820184192e+00
-5.613185307179600514e+00,-5.203185307179609254e+00
3.026814692820215313e+00,-1.703185307179683861e+00
-2.531853071797147692e-01,3.576814692820203589e+00
-2.173185307179673842e+00,-1.083185307179697077e+00
-4.353185307179627372e+00,-1.713185307179683647e+00
2.236814692820232153e+00,-2.853185307179659347e+00
-2.323185307179670644e+00,-3.231853071797132770e-01
-4.853185307179616714e+00,4.876814692820175878e+00
-3.185307179720098247e-03,2.396814692820228743e+00
-5.633185307179600088e+00,-2.063185307179676187e+00
-6.203185307179587937e+00,-3.953185307179635899e+00
1.856814692820240253e+00,-4.073185307179633341e+00
-2.123185307179674908e+00,4.616814692820181421e+00
-4.543185307179623322e+00,-4.203185307179630570e+00
-1.131853071797177535e-01,4.696814692820179715e+00
4.216814692820189947e+00,-3.333185307179649115e+00
3.236814692820210837e+00,4.196814692820190373e+00
-1.503185307179688124e+00,3.346814692820208492e+00
-4.223185307179630144e+00,1.496814692820247927e+00
-2.013185307179677253e+00,-3.183185307179652312e+00
-2.913185307179658068e+00,-5.993185307179592414e+00
-5.893185307179594545e+00,3.566814692820203803e+00
6.236814692820146888e+00,4.136814692820191652e+00
-5.113185307179611172e+00,2.968146928202735069e-01
2.406814692820228530e+00,-1.731853071797164745e-01
1.476814692820248354e+00,5.426814692820164154e+00
-6.173185307179588577e+00,-1.473185307179688763e+00
-5.263185307179607975e+00,-5.713185307179598382e+00
-3.153185307179652952e+00,6.046814692820150938e+00
-4.318530717971924560e-02,6.668146928202656198e-01
2.676814692820222774e+00,5.068146928202690304e-01
-2.731853071797143429e-01,-8.931853071797011268e-01
5.176814692820169483e+00,2.346814692820229808e+00
-5.783185307179596890e+00,-5.313185307179606909e+00
3.368146928202726542e-01,-3.431853071797128507e-01
-5.363185307179605843e+00,6.256814692820146462e+00
-1.813185307179681516e+00,1.696814692820243664e+00
-2.603185307179664676e+00,5.526814692820162023e+00
-4.623185307179621617e+00,2.506814692820226398e+00
3.568146928202722279e-01,5.526814692820162023e+00
-2.203185307179673202e+00,-5.531853071797083743e-01
5.256814692820167778e+00,-4.943185307179614796e+00
-2.673185307179663184e+00,3.556814692820204016e+00
-5.373185307179605630e+00,-1.393185307179690469e+00
5.436814692820163941e+00,2.176814692820233432e+00
-5.733185307179597956e+00,4.726814692820179076e+00
5.666814692820159038e+00,3.926814692820196129e+00
-5.783185307179596890e+00,4.976814692820173747e+00
1.746814692820242598e+00,-2.631853071797145560e-01
1.326814692820251551e+00,2.406814692820228530e+00
1.246814692820253256e+00,5.656814692820159252e+00
-2.613185307179664463e+00,-3.773185307179639736e+00
-6.203185307179587937e+00,-8.831853071797013399e-01
-1.143185307179695798e+00,4.396814692820186110e+00
-1.743185307179683008e+00,7.568146928202637014e-01
-5.643185307179599874e+00,-1.383185307179690682e+00
1.868146928202758517e-01,3.606814692820202950e+00
1.906814692820239188e+00,-6.023185307179591774e+00
-2.843185307179659560e+00,-4.963185307179614369e+00
-5.193185307179609467e+00,-3.733185307179640589e+00
5.666814692820159038e+00,-2.093185307179675547e+00
2.336814692820230022e+00,4.016814692820194210e+00
4.076814692820192931e+00,5.276814692820167352e+00
-4.633185307179621404e+00,1.346814692820251125e+00
-1.203185307179694519e+00,-4.823185307179617354e+00
5.336814692820166073e+00,-6.043185307179591348e+00
4.956814692820174173e+00,6.126814692820149233e+00
1.226814692820253683e+00,4.926814692820174812e+00
-6.131853071797070953e-01,-3.803185307179639096e+00
-2.331853071797151955e-01,6.126814692820149233e+00
2.996814692820215953e+00,-2.383185307179669365e+00
-4.783185307179618206e+00,-1.103185307179696650e+00
4.856814692820176305e+00,-3.893185307179637178e+00
3.416814692820207000e+00,5.706814692820158186e+00
1.766814692820242172e+00,-3.153185307179652952e+00
2.306814692820230661e+00,-4.203185307179630570e+00
3.416814692820207000e+00,1.466814692820248567e+00
2.568146928202743595e-01,2.936814692820217232e+00
1.306814692820251977e+00,4.636814692820180994e+00
1.136814692820255601e+00,-2.803185307179660413e+00
2.186814692820233219e+00,4.556814692820182700e+00
2.868146928202737200e-01,2.736814692820221495e+00
-1.331853071797173271e-01,-4.713185307179619699e+00
5.746814692820157333e+00,4.668146928202698831e-01
1.846814692820240467e+00,3.566814692820203803e+00
4.668146928202698831e-01,8.068146928202626356e-01
1.506814692820247714e+00,-4.733185307179619272e+00
3.656814692820201884e+00,3.306814692820209345e+00
4.768146928202696699e-01,-1.703185307179683861e+00
6.266814692820146249e+00,3.996814692820194637e+00
5.946814692820153070e+00,-1.503185307179688124e+00
1.876814692820239827e+00,9.468146928202596513e-01
2.756814692820221069e+00,-5.573185307179601367e+00
5.226814692820168418e+00,3.166814692820212329e+00
6.216814692820147314e+00,8.168146928202624224e-01
-2.943185307179657428e+00,5.756814692820157120e+00
-5.373185307179605630e+00,3.736814692820200179e+00
5.756814692820157120e+00,-4.353185307179627372e+00
-4.693185307179620125e+00,4.936814692820174599e+00
2.856814692820218937e+00,-1.863185307179680450e+00
-9.931853071796989951e-01,-3.523185307179645065e+00
-1.063185307179697503e+00,4.096814692820192505e+00
-3.863185307179637817e+00,3.466814692820205934e+00
4.268146928202707358e-01,5.896814692820154136e+00
-2.473185307179667447e+00,2.016814692820236843e+00
-3.063185307179654870e+00,1.546814692820246862e+00
2.386814692820228956e+00,2.546814692820225545e+00
-1.493185307179688337e+00,-4.253185307179629504e+00
2.666814692820222987e+00,1.686814692820243877e+00
-2.893185307179658494e+00,-1.313185307179692174e+00
5.346814692820165860e+00,1.681469282027947543e-02
3.236814692820210837e+00,-5.853185307179595398e+00
2.366814692820229382e+00,-6.073185307179590708e+00
3.686814692820201245e+00,4.786814692820177797e+00
-2.263185307179671923e+00,3.546814692820204229e+00
-8.131853071797028321e-01,4.426814692820185471e+00
-2.631853071797145560e-01,1.086814692820256667e+00
-3.103185307179654018e+00,3.826814692820198260e+00
-3.231853071797132770e-01,-6.318530717971881927e-02
3.936814692820195916e+00,2.206814692820232793e+00
3.676814692820201458e+00,3.926814692820196129e+00
-3.643185307179642507e+00,-1.603185307179685992e+00
-3.131853071797134902e-01,1.806814692820241319e+00
9.681469282027777012e-02,-4.363185307179627159e+00
-2.318530717971967192e-02,2.286814692820231087e+00
9.868146928202587986e-01,-6.083185307179590495e+00
-1.831853071797162613e-01,-1.318530717971988508e-02
-5.153185307179610319e+00,-5.843185307179595611e+00
-2.923185307179657855e+00,-5.563185307179601580e+00
-3.823185307179638670e+00,-5.413185307179604777e+00
5.976814692820152430e+00,5.356814692820165646e+00
5.196814692820169057e+00,4.276814692820188668e+00
-3.313185307179649541e+00,3.726814692820200392e+00
4.906814692820175239e+00,1.556814692820246648e+00
1.456814692820248780e+00,4.716814692820179289e+00
-1.503185307179688124e+00,-7.831853071797034715e-01
-1.663185307179684713e+00,-2.533185307179666168e+00
